TripID,PickupZoneID,DropoffZoneID,PickupDateTime,DistanceKm,FareAmount
1000398,ZONE061,ZONE030,2025-12-21 04:49,32.9,281.79
1000399,ZONE002,ZONE043,2025-12-19 16:18,3.9,46.02
1000400,ZONE058,ZONE029,2025-12-24 13:13,46.1,549.76
1000401,ZONE025,ZONE019,2025-12-21 19:06,38.4,448.5
1000402,ZONE096,ZONE022,2025-12-19 04:49,17.8,195.47
1000403,ZONE067,ZONE083,2025-12-24 12:06,25.0,210.45
1000404,ZONE066,ZONE080,2025-12-21 09:30,40.3,399.06
1000405,ZONE088,ZONE022,2025-12-20 17:28,46.4,532.33
1000406,ZONE021,ZONE098,2025-12-20 23:05,10.7,124.5
1000407,ZONE001,ZONE047,2025-12-23 01:01,1.2,16.67
1000408,ZONE090,ZONE089,2025-12-22 23:45,22.6,262.67
1000409,ZONE074,ZONE005,2025-12-21 22:16,25.8,216.04
1000410,ZONE053,ZONE051,2025-12-20 00:52,6.1,75.25
1000411,ZONE081,ZONE048,2025-12-25 06:46,24.4,266.16
1000412,ZONE040,ZONE023,2025-12-22 21:17,49.8,479.54
1000413,ZONE091,ZONE010,2025-12-25 05:09,42.8,411.49
1000414,ZONE045,ZONE007,2025-12-20 00:50,39.0,392.03
1000415,ZONE036,ZONE015,2025-12-19 17:26,45.5,456.66
1000416,ZONE063,ZONE087,2025-12-19 09:12,33.1,373.14
1000417,ZONE045,ZONE068,2025-12-25 04:33,8.2,96.7
1000418,ZONE042,ZONE084,2025-12-23 19:06,39.4,428.01
1000419,ZONE048,ZONE081,2025-12-21 21:10,42.2,496.92
1000420,ZONE072,ZONE083,2025-12-24 01:13,44.9,510.51
1000421,ZONE038,ZONE049,2025-12-25 02:19,3.3,36.4
1000422,ZONE007,ZONE006,2025-12-21 21:34,9.0,108.11
1000423,ZONE012,ZONE037,2025-12-20 02:32,25.2,249.17
1000424,ZONE058,ZONE009,2025-12-20 19:25,46.1,503.74
1000425,ZONE068,ZONE094,2025-12-19 10:53,18.9,164.13
1000426,ZONE060,ZONE095,2025-12-19 01:39,42.2,404.48
1000427,ZONE023,ZONE022,2025-12-24 11:57,14.3,172.0
1000428,ZONE020,ZONE025,2025-12-20 02:54,29.2,335.57
1000429,ZONE044,ZONE091,2025-12-21 22:16,37.8,317.33
1000430,ZONE036,ZONE005,2025-12-22 20:42,48.0,573.88
1000431,ZONE018,ZONE088,2025-12-23 19:07,35.5,404.51
1000432,ZONE005,ZONE080,2025-12-21 11:31,14.5,165.73
1000433,ZONE070,ZONE011,2025-12-22 07:28,26.0,292.56
1000434,ZONE086,ZONE094,2025-12-25 13:46,33.2,351.41
1000435,ZONE038,ZONE063,2025-12-24 10:55,12.7,129.36
1000436,ZONE038,ZONE016,2025-12-20 17:08,5.5,63.87
1000437,ZONE048,ZONE060,2025-12-23 11:40,32.3,388.31
1000438,ZONE004,ZONE020,2025-12-25 09:13,43.1,483.79
1000439,ZONE017,ZONE072,2025-12-19 04:23,25.4,219.83
1000440,ZONE049,ZONE038,2025-12-19 08:55,3.7,37.9
1000441,ZONE032,ZONE099,2025-12-20 17:27,40.9,406.08
1000442,ZONE072,ZONE051,2025-12-21 20:51,12.3,147.7
1000443,ZONE016,ZONE029,2025-12-23 09:05,1.4,20.65
1000444,ZONE096,ZONE069,2025-12-21 09:36,9.0,99.04
1000445,ZONE021,ZONE027,2025-12-22 00:21,28.5,237.45
1000446,ZONE045,ZONE013,2025-12-23 01:31,37.9,394.62
1000447,ZONE084,ZONE100,2025-12-19 18:53,8.4,94.88
1000448,ZONE072,ZONE053,2025-12-25 13:31,0.5,9.05
1000449,ZONE063,ZONE030,2025-12-20 15:31,12.5,143.34
1000450,ZONE017,ZONE068,2025-12-18 17:42,1.3,17.61
1000451,ZONE056,ZONE081,2025-12-20 07:07,41.7,443.86
1000452,ZONE073,ZONE086,2025-12-22 05:34,26.4,264.92
1000453,ZONE054,ZONE079,2025-12-21 07:06,33.6,300.31
1000454,ZONE086,ZONE004,2025-12-21 18:57,45.3,367.94
1000455,ZONE029,ZONE034,2025-12-24 09:07,22.6,219.96
1000456,ZONE032,ZONE071,2025-12-21 00:50,35.2,380.32
1000457,ZONE099,ZONE073,2025-12-19 13:04,2.2,27.42
1000458,ZONE002,ZONE015,2025-12-22 19:37,31.4,341.97
1000459,ZONE061,ZONE018,2025-12-21 16:53,43.6,408.84
1000460,ZONE057,ZONE077,2025-12-24 18:26,38.4,433.73
1000461,ZONE031,ZONE074,2025-12-21 09:44,16.4,153.35
1000462,ZONE003,ZONE014,2025-12-25 11:58,34.1,399.54
1000463,ZONE093,ZONE076,2025-12-21 10:25,20.2,233.35
1000464,ZONE028,ZONE042,2025-12-25 01:27,30.1,309.66
1000465,ZONE069,ZONE056,2025-12-19 08:38,11.1,112.85
1000466,ZONE076,ZONE013,2025-12-23 12:38,36.7,395.75
1000467,ZONE043,ZONE078,2025-12-24 22:23,28.5,306.33
1000468,ZONE095,ZONE024,2025-12-24 19:47,39.0,466.71
1000469,ZONE092,ZONE030,2025-12-19 23:40,2.3,25.3
1000470,ZONE037,ZONE092,2025-12-25 06:09,4.6,46.0
1000471,ZONE041,ZONE007,2025-12-22 15:31,46.5,551.05
1000472,ZONE063,ZONE041,2025-12-19 10:29,17.9,212.85
1000473,ZONE010,ZONE095,2025-12-19 02:12,17.1,200.25
1000474,ZONE025,ZONE001,2025-12-19 08:31,4.7,51.93
1000475,ZONE074,ZONE087,2025-12-21 09:01,46.8,436.82
1000476,ZONE065,ZONE040,2025-12-23 19:39,45.3,431.76
1000477,ZONE082,ZONE059,2025-12-18 22:17,49.5,581.88
1000478,ZONE034,ZONE063,2025-12-20 09:35,4.7,49.7
1000479,ZONE090,ZONE078,2025-12-24 16:38,32.0,291.63
1000480,ZONE023,ZONE007,2025-12-25 11:50,41.0,340.03
1000481,ZONE006,ZONE041,2025-12-23 09:29,32.8,301.09
1000482,ZONE057,ZONE008,2025-12-24 00:30,49.5,481.69
1000483,ZONE081,ZONE039,2025-12-23 14:22,12.9,108.61
1000484,ZONE058,ZONE009,2025-12-25 06:33,39.6,368.32
1000485,ZONE095,ZONE069,2025-12-22 06:40,10.3,126.61
1000486,ZONE089,ZONE002,2025-12-23 04:59,9.1,106.72
1000487,ZONE007,ZONE038,2025-12-21 02:34,34.0,381.19
1000488,ZONE086,ZONE063,2025-12-23 10:09,31.5,374.98
1000489,ZONE028,ZONE087,2025-12-21 14:16,47.4,501.1
1000490,ZONE089,ZONE100,2025-12-22 20:39,38.7,381.67
1000491,ZONE096,ZONE052,2025-12-18 18:18,8.7,75.5
1000492,ZONE089,ZONE008,2025-12-20 05:56,32.1,383.65
1000493,ZONE016,ZONE039,2025-12-20 08:00,42.7,455.7
1000494,ZONE094,ZONE036,2025-12-24 23:42,29.9,271.51
1000495,ZONE003,ZONE048,2025-12-20 23:32,42.1,439.77
1000496,ZONE052,ZONE069,2025-12-20 05:56,16.3,137.77
1000497,ZONE093,ZONE012,2025-12-23 08:56,40.5,401.03
1000498,ZONE087,ZONE035,2025-12-23 17:48,34.2,329.15
1000499,ZONE009,ZONE090,2025-12-22 02:21,13.7,150.03
1000500,ZONE067,ZONE018,2025-12-18 22:09,17.8,153.8
1000501,ZONE038,ZONE001,2025-12-18 18:59,38.7,377.58
1000502,ZONE090,ZONE050,2025-12-23 18:21,39.4,420.96
1000503,ZONE032,ZONE049,2025-12-23 04:57,22.3,205.03
1000504,ZONE026,ZONE005,2025-12-24 23:13,30.7,279.79
1000505,ZONE047,ZONE019,2025-12-20 21:21,26.7,249.59
1000506,ZONE024,ZONE038,2025-12-21 21:19,14.9,158.59
1000507,ZONE080,ZONE071,2025-12-23 15:45,43.6,517.45
1000508,ZONE014,ZONE003,2025-12-19 16:11,29.9,305.43
1000509,ZONE042,ZONE049,2025-12-22 02:17,39.6,358.2
1000510,ZONE056,ZONE062,2025-12-22 05:00,27.2,317.67
1000511,ZONE082,ZONE041,2025-12-22 00:10,16.5,138.81
1000512,ZONE015,ZONE008,2025-12-25 08:16,49.7,412.76
1000513,ZONE099,ZONE066,2025-12-21 01:14,26.6,225.12
1000514,ZONE019,ZONE096,2025-12-22 22:40,9.7,88.02
1000515,ZONE018,ZONE002,2025-12-21 00:02,27.1,279.97
1000516,ZONE020,ZONE030,2025-12-22 16:25,15.2,161.28
1000517,ZONE023,ZONE082,2025-12-21 15:13,15.6,154.26
1000518,ZONE026,ZONE084,2025-12-25 07:48,4.9,59.56
1000519,ZONE059,ZONE037,2025-12-21 15:00,11.9,112.62
1000520,ZONE034,ZONE079,2025-12-25 09:37,16.0,137.94
1000521,ZONE025,ZONE053,2025-12-23 11:38,7.3,83.8
1000522,ZONE019,ZONE007,2025-12-23 06:28,19.9,221.66
1000523,ZONE095,ZONE023,2025-12-24 17:06,34.5,360.62
1000524,ZONE002,ZONE034,2025-12-22 22:16,14.2,125.14
1000525,ZONE057,ZONE064,2025-12-22 16:46,43.6,380.87
1000526,ZONE052,ZONE095,2025-12-23 04:46,9.8,93.08
1000527,ZONE021,ZONE084,2025-12-18 20:23,33.3,391.1
1000528,ZONE088,ZONE080,2025-12-24 09:19,31.4,376.93
1000529,ZONE097,ZONE099,2025-12-19 20:18,38.8,409.33
1000530,ZONE058,ZONE083,2025-12-24 22:34,13.9,126.93
1000531,ZONE047,ZONE026,2025-12-24 13:46,21.6,186.89
1000532,ZONE041,ZONE090,2025-12-23 09:14,45.3,369.77
1000533,ZONE051,ZONE070,2025-12-23 23:33,17.5,157.02
1000534,ZONE033,ZONE073,2025-12-18 18:37,46.7,406.4
1000535,ZONE033,ZONE081,2025-12-21 07:18,26.7,322.58
1000536,ZONE086,ZONE068,2025-12-19 13:31,7.7,81.72
1000537,ZONE079,ZONE096,2025-12-21 05:22,26.2,294.26
1000538,ZONE075,ZONE076,2025-12-21 03:26,34.2,310.49
1000539,ZONE034,ZONE015,2025-12-22 15:49,18.9,213.0
1000540,ZONE090,ZONE045,2025-12-21 19:09,38.9,428.81
1000541,ZONE081,ZONE093,2025-12-21 20:02,7.2,67.93
1000542,ZONE009,ZONE089,2025-12-23 07:28,13.5,151.48
1000543,ZONE039,ZONE082,2025-12-20 06:22,21.1,229.1
1000544,ZONE030,ZONE034,2025-12-22 02:50,15.2,139.39
1000545,ZONE068,ZONE079,2025-12-19 03:34,22.9,255.84
1000546,ZONE005,ZONE042,2025-12-22 00:16,20.5,237.18
1000547,ZONE089,ZONE038,2025-12-24 01:53,16.3,167.19
1000548,ZONE007,ZONE070,2025-12-23 21:20,12.0,142.2
1000549,ZONE002,ZONE089,2025-12-20 14:03,23.9,226.2
1000550,ZONE024,ZONE007,2025-12-25 10:53,43.6,426.19
1000551,ZONE064,ZONE051,2025-12-25 13:22,16.8,171.52
1000552,ZONE056,ZONE056,2025-12-21 06:53,5.4,67.3
1000553,ZONE093,ZONE022,2025-12-22 12:42,17.9,163.89
1000554,ZONE055,ZONE086,2025-12-20 17:25,37.6,330.75
1000555,ZONE002,ZONE086,2025-12-25 15:39,41.9,391.36
1000556,ZONE061,ZONE038,2025-12-19 07:23,36.3,375.52
1000557,ZONE037,ZONE054,2025-12-23 14:15,15.3,152.82
1000558,ZONE012,ZONE014,2025-12-20 11:48,18.6,161.66
1000559,ZONE032,ZONE046,2025-12-21 07:11,36.6,318.41
1000560,ZONE089,ZONE025,2025-12-20 22:55,12.6,149.01
1000561,ZONE008,ZONE092,2025-12-21 17:17,20.6,191.76
1000562,ZONE079,ZONE058,2025-12-25 07:29,23.6,212.79
1000563,ZONE050,ZONE089,2025-12-24 12:53,48.0,442.22
1000564,ZONE047,ZONE100,2025-12-19 05:07,13.3,159.12
1000565,ZONE013,ZONE025,2025-12-20 05:59,34.7,352.99
1000566,ZONE061,ZONE098,2025-12-25 09:59,33.5,396.89
1000567,ZONE097,ZONE076,2025-12-23 17:48,31.6,308.74
1000568,ZONE045,ZONE002,2025-12-21 18:50,2.6,32.96
1000569,ZONE095,ZONE010,2025-12-19 05:37,44.2,486.53
1000570,ZONE016,ZONE013,2025-12-23 06:11,1.9,23.94
1000571,ZONE036,ZONE071,2025-12-24 15:52,32.4,393.55
1000572,ZONE076,ZONE005,2025-12-24 06:17,44.0,448.86
1000573,ZONE010,ZONE020,2025-12-18 19:06,30.9,265.28
1000574,ZONE019,ZONE045,2025-12-25 02:56,10.3,99.34
1000575,ZONE097,ZONE013,2025-12-25 14:40,47.3,485.37
1000576,ZONE051,ZONE009,2025-12-18 17:07,19.2,197.04
1000577,ZONE027,ZONE056,2025-12-20 16:08,21.6,244.84
1000578,ZONE097,ZONE006,2025-12-20 02:18,45.6,442.93
1000579,ZONE043,ZONE056,2025-12-24 04:57,13.8,125.05
1000580,ZONE096,ZONE040,2025-12-25 02:04,41.6,368.71
1000581,ZONE054,ZONE056,2025-12-22 00:25,33.0,355.41
1000582,ZONE089,ZONE072,2025-12-25 01:21,26.4,235.16
1000583,ZONE001,ZONE035,2025-12-24 16:51,24.4,224.0
1000584,ZONE034,ZONE090,2025-12-19 19:26,26.5,254.75
1000585,ZONE032,ZONE001,2025-12-25 01:05,34.8,397.28
1000586,ZONE061,ZONE003,2025-12-25 00:58,12.1,137.06
1000587,ZONE045,ZONE009,2025-12-22 10:06,35.4,426.05
1000588,ZONE019,ZONE092,2025-12-23 07:53,6.0,73.57
1000589,ZONE075,ZONE034,2025-12-20 10:49,12.8,142.87
1000590,ZONE040,ZONE082,2025-12-18 17:17,23.9,225.6
1000591,ZONE018,ZONE065,2025-12-24 05:04,1.9,24.1
1000592,ZONE008,ZONE022,2025-12-19 19:49,7.7,69.55
1000593,ZONE034,ZONE002,2025-12-21 14:04,27.9,288.1
1000594,ZONE034,ZONE061,2025-12-23 09:09,6.7,81.56
1000595,ZONE007,ZONE013,2025-12-21 05:57,5.4,61.04
1000596,ZONE035,ZONE070,2025-12-24 03:22,39.9,440.3
1000597,ZONE043,ZONE015,2025-12-23 07:51,46.2,381.75
1000598,ZONE033,ZONE098,2025-12-25 01:59,20.6,241.96
1000599,ZONE094,ZONE099,2025-12-25 04:13,41.9,365.87
1000600,ZONE025,ZONE073,2025-12-24 02:22,4.8,62.14
1000601,ZONE074,ZONE063,2025-12-25 11:19,42.3,431.85
1000602,ZONE034,ZONE081,2025-12-23 22:40,32.3,296.34
1000603,ZONE078,ZONE021,2025-12-20 01:45,26.0,234.02
1000604,ZONE004,ZONE053,2025-12-19 20:24,13.0,136.96
1000605,ZONE086,ZONE088,2025-12-24 01:07,35.8,416.2
1000606,ZONE018,ZONE071,2025-12-19 16:30,41.4,340.15
1000607,ZONE074,ZONE085,2025-12-19 02:54,26.0,259.54
1000608,ZONE098,ZONE030,2025-12-20 09:51,46.2,449.2
1000609,ZONE054,ZONE061,2025-12-24 08:26,18.6,217.3
1000610,ZONE027,ZONE035,2025-12-20 16:43,43.8,508.46
1000611,ZONE043,ZONE078,2025-12-19 09:48,42.4,430.22
1000612,ZONE095,ZONE071,2025-12-20 22:50,48.6,494.89
1000613,ZONE025,ZONE080,2025-12-22 20:35,15.6,167.03
1000614,ZONE003,ZONE046,2025-12-25 13:56,22.5,246.95
1000615,ZONE026,ZONE049,2025-12-21 14:40,36.5,391.41
1000616,ZONE094,ZONE087,2025-12-24 12:40,30.8,359.34
1000617,ZONE067,ZONE091,2025-12-18 16:37,13.4,128.59
1000618,ZONE084,ZONE039,2025-12-20 08:44,39.0,318.58
1000619,ZONE099,ZONE067,2025-12-25 10:03,10.9,128.23
1000620,ZONE010,ZONE006,2025-12-23 07:41,21.6,191.27
1000621,ZONE100,ZONE010,2025-12-22 05:06,20.2,188.26
1000622,ZONE052,ZONE056,2025-12-19 08:39,15.9,137.32
1000623,ZONE086,ZONE021,2025-12-22 18:17,1.3,18.58
1000624,ZONE047,ZONE067,2025-12-20 18:28,16.8,176.92
1000625,ZONE049,ZONE015,2025-12-22 08:40,12.8,150.54
1000626,ZONE055,ZONE088,2025-12-19 20:20,35.7,419.4
1000627,ZONE059,ZONE030,2025-12-22 14:56,41.0,335.5
1000628,ZONE093,ZONE023,2025-12-24 05:19,15.5,132.35
1000629,ZONE060,ZONE051,2025-12-24 20:51,3.1,37.31
1000630,ZONE022,ZONE006,2025-12-21 20:47,31.0,322.8
1000631,ZONE089,ZONE004,2025-12-22 13:00,31.0,370.08
1000632,ZONE039,ZONE099,2025-12-23 00:50,33.4,323.48
1000633,ZONE024,ZONE035,2025-12-19 10:11,18.2,150.81
1000634,ZONE035,ZONE052,2025-12-22 04:37,45.9,555.6
1000635,ZONE032,ZONE069,2025-12-24 21:08,4.1,43.18
1000636,ZONE099,ZONE066,2025-12-25 03:46,48.3,400.34
1000637,ZONE023,ZONE030,2025-12-21 19:36,21.5,231.51
1000638,ZONE008,ZONE036,2025-12-24 13:18,35.2,396.39
1000639,ZONE096,ZONE057,2025-12-25 01:22,2.2,28.81
1000640,ZONE058,ZONE042,2025-12-23 13:55,27.2,286.23
1000641,ZONE017,ZONE001,2025-12-22 16:25,24.2,228.65
1000642,ZONE018,ZONE098,2025-12-25 02:52,38.2,379.65
1000643,ZONE075,ZONE091,2025-12-20 12:30,24.1,199.07
1000644,ZONE010,ZONE033,2025-12-19 10:31,29.7,340.46
1000645,ZONE082,ZONE092,2025-12-19 18:00,38.3,452.21
1000646,ZONE050,ZONE021,2025-12-21 10:38,20.4,192.29
1000647,ZONE033,ZONE046,2025-12-18 17:00,32.8,388.16
1000648,ZONE096,ZONE011,2025-12-18 18:16,33.4,359.72
1000649,ZONE071,ZONE080,2025-12-24 23:18,21.1,227.34
1000650,ZONE039,ZONE063,2025-12-19 15:08,33.0,339.84
1000651,ZONE050,ZONE084,2025-12-25 05:38,5.9,57.35
1000652,ZONE075,ZONE033,2025-12-20 05:31,12.4,151.21
1000653,ZONE010,ZONE086,2025-12-20 19:07,48.6,575.04
1000654,ZONE064,ZONE012,2025-12-19 22:19,3.8,43.03
1000655,ZONE009,ZONE017,2025-12-24 04:09,32.0,345.57
1000656,ZONE067,ZONE002,2025-12-23 03:49,17.7,183.92
1000657,ZONE095,ZONE047,2025-12-21 16:27,19.5,190.04
1000658,ZONE096,ZONE096,2025-12-22 07:21,7.1,85.43
1000659,ZONE034,ZONE065,2025-12-20 19:00,37.0,349.69
1000660,ZONE069,ZONE043,2025-12-21 22:47,19.4,172.09
1000661,ZONE066,ZONE090,2025-12-20 17:09,17.9,200.72
1000662,ZONE071,ZONE035,2025-12-21 17:02,2.8,31.82
1000663,ZONE087,ZONE047,2025-12-21 08:13,3.1,37.72
1000664,ZONE095,ZONE058,2025-12-25 06:03,43.8,405.22
1000665,ZONE011,ZONE046,2025-12-21 21:39,37.8,331.12
1000666,ZONE040,ZONE099,2025-12-19 17:32,26.1,296.95
1000667,ZONE091,ZONE037,2025-12-19 12:35,32.2,356.14
1000668,ZONE001,ZONE077,2025-12-20 14:00,17.2,209.19
1000669,ZONE015,ZONE027,2025-12-23 21:36,8.1,98.76
1000670,ZONE075,ZONE071,2025-12-22 17:40,31.3,300.19
1000671,ZONE021,ZONE039,2025-12-18 23:42,14.3,147.01
1000672,ZONE011,ZONE076,2025-12-25 09:10,20.6,233.56
1000673,ZONE018,ZONE070,2025-12-20 03:42,6.7,85.38
1000674,ZONE014,ZONE041,2025-12-21 11:18,3.6,40.5
1000675,ZONE063,ZONE009,2025-12-19 10:36,39.7,421.24
1000676,ZONE084,ZONE100,2025-12-19 14:04,9.6,102.7
1000677,ZONE047,ZONE010,2025-12-24 21:47,5.0,46.09
1000678,ZONE020,ZONE091,2025-12-23 18:36,44.7,398.57
1000679,ZONE023,ZONE033,2025-12-21 09:20,26.0,313.95
1000680,ZONE035,ZONE072,2025-12-24 22:15,13.4,122.94
1000681,ZONE028,ZONE013,2025-12-25 01:20,23.0,205.86
1000682,ZONE082,ZONE093,2025-12-21 04:49,20.1,229.21
1000683,ZONE018,ZONE096,2025-12-19 17:16,22.7,257.22
1000684,ZONE051,ZONE034,2025-12-21 14:00,37.5,389.08
1000685,ZONE032,ZONE028,2025-12-23 16:44,28.4,306.77
1000686,ZONE092,ZONE072,2025-12-25 11:50,39.7,431.69
1000687,ZONE021,ZONE037,2025-12-25 04:02,23.1,227.18
1000688,ZONE021,ZONE059,2025-12-21 23:31,14.3,159.34
1000689,ZONE064,ZONE081,2025-12-18 19:58,2.3,32.39
1000690,ZONE077,ZONE095,2025-12-18 18:05,44.3,434.16
1000691,ZONE055,ZONE068,2025-12-18 23:38,35.8,368.25
1000692,ZONE051,ZONE067,2025-12-23 10:03,43.9,360.89
1000693,ZONE014,ZONE053,2025-12-23 07:38,43.2,491.62
1000694,ZONE023,ZONE083,2025-12-20 01:01,31.8,314.53
1000695,ZONE044,ZONE063,2025-12-19 13:18,31.0,362.87
1000696,ZONE070,ZONE019,2025-12-23 02:44,33.0,364.07
1000697,ZONE088,ZONE099,2025-12-21 21:41,17.4,209.21
1000698,ZONE059,ZONE032,2025-12-22 21:50,12.9,142.32
1000699,ZONE068,ZONE061,2025-12-24 03:12,25.1,229.87
1000700,ZONE025,ZONE013,2025-12-20 18:17,34.0,281.7
1000701,ZONE055,ZONE088,2025-12-21 12:28,25.8,244.94
1000702,ZONE015,ZONE070,2025-12-19 10:59,29.3,321.16
1000703,ZONE003,ZONE045,2025-12-20 08:03,31.9,279.96
1000704,ZONE051,ZONE016,2025-12-19 09:51,44.6,391.18
1000705,ZONE023,ZONE050,2025-12-24 02:43,30.6,255.24
1000706,ZONE087,ZONE033,2025-12-21 05:31,36.8,364.31
1000707,ZONE012,ZONE095,2025-12-23 16:58,4.8,45.96
1000708,ZONE038,ZONE044,2025-12-24 09:51,20.2,200.21
1000709,ZONE087,ZONE046,2025-12-21 03:00,8.3,100.75
1000710,ZONE008,ZONE057,2025-12-25 03:19,35.9,409.15
1000711,ZONE091,ZONE023,2025-12-24 17:50,46.5,476.6
1000712,ZONE003,ZONE062,2025-12-22 18:04,9.5,103.7
1000713,ZONE024,ZONE043,2025-12-23 22:26,25.8,230.94
1000714,ZONE084,ZONE009,2025-12-21 06:12,21.8,222.2
1000715,ZONE033,ZONE073,2025-12-20 15:17,45.1,366.38
1000716,ZONE084,ZONE028,2025-12-23 16:18,33.9,347.33
1000717,ZONE090,ZONE094,2025-12-19 22:54,47.2,521.35
1000718,ZONE050,ZONE055,2025-12-22 04:07,42.1,440.94
1000719,ZONE072,ZONE099,2025-12-22 10:08,47.7,533.26
1000720,ZONE031,ZONE066,2025-12-19 15:12,45.6,531.32
1000721,ZONE012,ZONE031,2025-12-20 18:15,14.3,139.2
1000722,ZONE066,ZONE096,2025-12-24 06:02,38.9,457.58
1000723,ZONE083,ZONE096,2025-12-24 02:35,44.2,388.35
1000724,ZONE005,ZONE018,2025-12-25 04:55,21.8,243.62
1000725,ZONE098,ZONE035,2025-12-21 01:52,17.9,149.9
1000726,ZONE039,ZONE002,2025-12-24 17:22,37.0,397.19
1000727,ZONE054,ZONE039,2025-12-20 15:12,44.7,458.33
1000728,ZONE004,ZONE068,2025-12-21 13:20,39.0,405.77
1000729,ZONE054,ZONE093,2025-12-22 03:11,30.8,257.09
1000730,ZONE065,ZONE026,2025-12-23 18:05,8.8,107.77
1000731,ZONE045,ZONE100,2025-12-21 05:43,38.2,357.17
1000732,ZONE060,ZONE067,2025-12-20 15:48,38.2,420.37
1000733,ZONE015,ZONE088,2025-12-25 12:34,39.7,457.63
1000734,ZONE043,ZONE046,2025-12-18 22:58,42.9,401.65
1000735,ZONE001,ZONE059,2025-12-19 01:34,38.6,440.48
1000736,ZONE022,ZONE020,2025-12-23 08:05,13.3,151.83
1000737,ZONE080,ZONE015,2025-12-18 18:34,11.6,138.84
1000738,ZONE024,ZONE037,2025-12-20 16:56,19.9,194.99
1000739,ZONE021,ZONE056,2025-12-24 09:43,23.9,269.08
1000740,ZONE049,ZONE029,2025-12-18 18:21,32.0,317.34
1000741,ZONE072,ZONE006,2025-12-18 18:00,39.3,442.21
1000742,ZONE030,ZONE011,2025-12-23 21:39,13.5,156.37
1000743,ZONE091,ZONE025,2025-12-25 02:27,32.7,302.27
1000744,ZONE025,ZONE004,2025-12-21 00:44,4.7,53.54
1000745,ZONE011,ZONE030,2025-12-21 04:18,6.4,65.04
1000746,ZONE007,ZONE086,2025-12-22 15:08,43.7,413.14
1000747,ZONE051,ZONE063,2025-12-18 19:08,22.4,198.57
1000748,ZONE047,ZONE067,2025-12-25 07:24,19.7,209.97
1000749,ZONE007,ZONE016,2025-12-23 10:44,5.9,70.67
1000750,ZONE098,ZONE077,2025-12-20 03:35,18.4,173.98
1000751,ZONE069,ZONE048,2025-12-24 22:34,25.7,250.04
1000752,ZONE051,ZONE015,2025-12-20 04:30,23.4,276.6
1000753,ZONE035,ZONE008,2025-12-19 13:42,40.9,466.05
1000754,ZONE076,ZONE072,2025-12-20 12:01,18.8,187.58
1000755,ZONE052,ZONE078,2025-12-22 17:02,15.6,168.86
1000756,ZONE021,ZONE084,2025-12-22 11:17,9.8,96.4
1000757,ZONE072,ZONE051,2025-12-22 01:31,10.6,129.39
1000758,ZONE022,ZONE066,2025-12-19 05:41,16.9,191.64
1000759,ZONE054,ZONE033,2025-12-22 02:17,21.1,177.74
1000760,ZONE030,ZONE027,2025-12-24 12:29,10.1,94.76
1000761,ZONE058,ZONE034,2025-12-22 19:24,5.1,46.79
1000762,ZONE054,ZONE074,2025-12-21 18:46,38.1,330.2
1000763,ZONE091,ZONE057,2025-12-20 08:31,6.7,68.13
1000764,ZONE077,ZONE009,2025-12-22 20:52,39.1,362.37
1000765,ZONE070,ZONE017,2025-12-18 18:09,39.0,412.42
1000766,ZONE028,ZONE031,2025-12-19 22:04,31.0,336.61
1000767,ZONE042,ZONE029,2025-12-20 07:48,43.5,379.25
1000768,ZONE047,ZONE096,2025-12-21 08:53,28.2,245.91
1000769,ZONE079,ZONE017,2025-12-20 20:41,20.3,242.77
1000770,ZONE070,ZONE001,2025-12-22 21:27,25.3,275.05
1000771,ZONE098,ZONE007,2025-12-24 21:51,44.8,421.66
1000772,ZONE084,ZONE025,2025-12-22 09:24,44.4,402.36
1000773,ZONE080,ZONE032,2025-12-22 12:52,47.2,566.96
1000774,ZONE020,ZONE090,2025-12-22 17:09,33.4,403.5
1000775,ZONE027,ZONE018,2025-12-22 00:07,20.6,202.91
1000776,ZONE014,ZONE084,2025-12-22 13:29,18.0,207.03
1000777,ZONE024,ZONE067,2025-12-23 00:13,46.0,396.74
1000778,ZONE018,ZONE046,2025-12-22 07:21,12.9,132.3
1000779,ZONE086,ZONE005,2025-12-20 02:12,49.4,458.72
1000780,ZONE024,ZONE100,2025-12-19 09:31,40.7,440.86
1000781,ZONE026,ZONE094,2025-12-21 19:36,32.9,303.47
1000782,ZONE002,ZONE100,2025-12-19 00:26,14.2,171.65
1000783,ZONE047,ZONE035,2025-12-20 21:27,37.9,356.38
1000784,ZONE065,ZONE034,2025-12-18 17:30,3.4,35.58
1000785,ZONE022,ZONE088,2025-12-19 08:32,44.0,372.04
1000786,ZONE023,ZONE073,2025-12-23 14:13,8.1,73.77
1000787,ZONE055,ZONE067,2025-12-18 21:28,4.5,45.5
1000788,ZONE099,ZONE026,2025-12-19 22:54,40.7,358.41
1000789,ZONE050,ZONE092,2025-12-23 11:54,23.4,212.71
1000790,ZONE030,ZONE053,2025-12-25 11:39,9.0,82.91
1000791,ZONE078,ZONE069,2025-12-21 20:07,37.4,343.28
1000792,ZONE023,ZONE091,2025-12-24 00:59,26.0,257.89
1000793,ZONE025,ZONE076,2025-12-19 06:37,16.0,182.8
1000794,ZONE064,ZONE031,2025-12-18 18:52,48.8,416.78
1000795,ZONE004,ZONE020,2025-12-24 00:08,16.8,205.97
